 2003-Dec-04 06:26:43.183, , , 354.270959558,  20.330013951,  0.05188702785556,  0.7846820,
 2003-Dec-05 06:26:43.183, , , 355.057719086,  20.299054980,  0.05233908004612,  0.7806155,
 2003-Dec-06 06:26:43.183, , , 355.847342665,  20.270403338,  0.05278881270575,  0.7766594,
 2003-Dec-07 06:26:43.183, , , 356.639631722,  20.243815068,  0.05323630577261,  0.7728691,
 2003-Dec-08 06:26:43.183, , , 357.434427785,  20.219057583,  0.05368166939670,  0.7692918,
 2003-Dec-09 06:26:43.183, , , 358.231613155,  20.195914034,  0.05412504032209,  0.7659765,
 2003-Dec-10 06:26:43.183, , , 359.031110494,  20.174190029,  0.05456658021918,  0.7629561,
 2003-Dec-11 06:26:43.183, , , 359.832884730,  20.153713523,  0.05500646734835,  0.7602566,
 2003-Dec-12 06:26:43.183, , ,   0.636944526,  20.134337747,  0.05544488993055,  0.7578895,
 2003-Dec-13 06:26:43.183, , ,   1.443335446,  20.115948599,  0.05588204604654,  0.7558673,
 2003-Dec-14 06:26:43.183, , ,   2.252145080,  20.098462841,  0.05631813113412,  0.7541778,
 2003-Dec-15 06:26:43.183, , ,   3.063500993,  20.081832248,  0.05675333119788,  0.7527963,
 2003-Dec-16 06:26:43.183, , ,   3.877569017,  20.066045120,  0.05718781367823,  0.7516847,
 2003-Dec-17 06:26:43.183, , ,   4.694549776,  20.051125164,  0.05762171681711,  0.7507768,
 2003-Dec-18 06:26:43.183, , ,   5.514675837,  20.037136903,  0.05805513288317,  0.7499794,
 2003-Dec-19 06:26:43.183, , ,   6.338202385,  20.024183087,  0.05848809043779,  0.7491641,
 2003-Dec-20 06:26:43.183, , ,   7.165390729,  20.012399270,  0.05892053538273,  0.7481757,
 2003-Dec-21 06:26:43.183, , ,   7.996482869,  20.001941880,  0.05935231548877,  0.7468304,
 2003-Dec-22 06:26:43.183, , ,   8.831674191,  19.992971077,  0.05978317116853,  0.7449456,
 2003-Dec-23 06:26:43.183, , ,   9.671082344,  19.985626243,  0.06021274410733,  0.7423665,
 2003-Dec-24 06:26:43.183, , ,  10.514725386,  19.980002645,  0.06064060450893,  0.7390067,
 2003-Dec-25 06:26:43.183, , ,  11.362515554,  19.976134675,  0.06106629204981,  0.7348456,
 2003-Dec-26 06:26:43.183, , ,  12.214272157,  19.973987261,  0.06148935581484,  0.7299347,
 2003-Dec-27 06:26:43.183, , ,  13.069745384,  19.973460603,  0.06190938924917,  0.7243707,
 2003-Dec-28 06:26:43.183, , ,  13.928645038,  19.974402724,  0.06232605097937,  0.7182816,
 2003-Dec-29 06:26:43.183, , ,  14.790666427,  19.976626030,  0.06273907333028,  0.7117888,
 2003-Dec-30 06:26:43.183, , ,  15.655507196,  19.979919148,  0.06314825601160,  0.7050029,
 2003-Dec-31 06:26:43.183, , ,  16.522878764,  19.984059193,  0.06355346022631,  0.6980287,
